----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-21 16:18:09.035753

Actual Temperature / SetPoint / V1 / V2
0 0 0.1145 4.3413
20.60  0.00  0.1545 2.9479
20.60  0.00  0.1545 2.9479
20.60  0.00  0.1479 2.9529
20.60  0.00  0.1479 2.9529
20.60  0.00  0.1455 2.9468
20.60  0.00  0.1455 2.9468
20.60  0.00  0.1448 2.9493
20.60  0.00  0.1504 2.9457
Print progress: 73.91304347826086%
20.57  0.00  0.1504 2.9457
Print progress: 78.26086956521739%
20.60  0.00  0.1552 2.9471
Print progress: 82.6086956521739%
20.63  0.00  0.1552 2.9471
20.63  0.00  0.1553 2.953
20.63  0.00  0.1553 2.953
20.63  0.00  0.1509 2.9497
20.63  0.00  0.1498 2.9431
20.63  0.00  0.1498 2.9431
20.63  0.00  0.1493 2.947
20.63  0.00  0.1493 2.947
20.63  0.00  0.1469 2.9449
20.63  0.00  0.1469 2.9449
20.63  0.00  0.145 2.9491
20.63  0.00  0.1516 2.95
20.63  0.00  0.1516 2.95
20.63  0.00  0.1488 2.9487
20.63  0.00  0.1488 2.9487
20.63  0.00  0.1545 2.9474
20.63  0.00  0.1545 2.9474
20.63  0.00  0.1516 2.9498
20.63  0.00  0.1516 2.9464
20.63  0.00  0.1516 2.9464
20.63  0.00  0.1497 2.9495
20.63  0.00  0.1497 2.9495
20.63  0.00  0.1459 2.9481
20.63  0.00  0.1459 2.9481
20.63  0.00  0.1433 2.9482
20.63  0.00  0.1433 2.9482
20.63  0.00  0.1467 2.9462
20.63  0.00  0.1505 2.948
20.63  0.00  0.1505 2.948
20.63  0.00  0.1582 2.946
20.63  0.00  0.1582 2.946
20.63  0.00  0.1539 2.9514
20.63  0.00  0.1539 2.9514
20.63  0.00  0.1494 2.9443
20.63  0.00  0.1447 2.9474
20.63  0.00  0.1447 2.9474
20.63  0.00  0.1436 2.9457
20.63  0.00  0.1436 2.9457
20.63  0.00  0.1451 2.9504
20.63  0.00  0.1451 2.9504
20.63  0.00  0.1493 2.948
20.63  0.00  0.1526 2.9475
20.63  0.00  0.1526 2.9475
20.63  0.00  0.1515 2.9485
20.84  0.00  0.1515 2.9485
Print progress: 86.95652173913044%
20.72  0.00  0.1503 2.9504
20.72  0.00  0.1503 2.9504
20.72  0.00  0.1482 2.9474
20.72  0.00  0.1447 2.946
20.72  0.00  0.1447 2.946
20.72  0.00  0.1448 2.9473
20.72  0.00  0.1448 2.9473
20.72  0.00  0.1489 2.9496
20.72  0.00  0.1489 2.9496
20.72  0.00  0.1465 2.9454
20.72  0.00  0.1526 2.9496
20.72  0.00  0.1526 2.9496
20.72  0.00  0.1534 2.9497
20.72  0.00  0.1534 2.9497
20.72  0.00  0.152 2.95
20.72  0.00  0.152 2.95
20.72  0.00  0.1515 2.9465
20.72  0.00  0.1515 2.9465
20.72  0.00  0.1454 2.949
20.72  0.00  0.1439 2.9435
20.72  0.00  0.1439 2.9435
20.72  0.00  0.144 2.9503
20.72  0.00  0.144 2.9503
20.72  0.00  0.1487 2.9493
20.72  0.00  0.1534 2.9484
20.72  0.00  0.1534 2.9484
20.72  0.00  0.1533 2.9465
20.72  0.00  0.1533 2.9465
20.72  0.00  0.1458 2.9493
20.72  0.00  0.1458 2.9493
20.72  0.00  0.1426 2.9486
20.72  0.00  0.1396 2.949
20.72  0.00  0.1396 2.949
20.72  0.00  0.1462 2.9474
20.72  0.00  0.1462 2.9474
20.72  0.00  0.1511 2.9484
20.72  0.00  0.1511 2.9484
20.72  0.00  0.1554 2.9445
20.72  0.00  0.15 2.9492
20.72  0.00  0.15 2.9492
20.72  0.00  0.1467 2.9437
20.72  0.00  0.1467 2.9437
20.75  0.00  0.1426 2.9529
Print progress: 89.13043478260869%
20.87  0.00  0.1426 2.9529
Print progress: 95.65217391304348%
20.75  0.00  0.1444 2.9456
20.90  0.00  0.1429 2.952
21.18  0.00  0.1429 2.952
20.75  0.00  0.1534 2.9454
20.87  0.00  0.1534 2.9454
20.97  0.00  0.1462 2.9489
20.87  0.00  0.1462 2.9489
20.78  0.00  0.1519 2.9476
21.00  0.00  0.1479 2.9503
20.75  0.00  0.1479 2.9503
20.87  0.00  0.1449 2.9449
21.00  0.00  0.1449 2.9449
20.90  0.00  0.1464 2.9473
20.78  0.00  0.1464 2.9473
20.84  0.00  0.1505 2.9473
20.87  0.00  0.1497 2.9459
20.87  0.00  0.1497 2.9459
20.75  0.00  0.1503 2.9559
21.06  0.00  0.1503 2.9559
20.84  0.00  0.146 2.9525
21.03  0.00  0.146 2.9525
20.78  0.00  0.149 2.944
20.84  0.00  0.1444 2.9518
20.87  0.00  0.1444 2.9518
20.72  0.00  0.1375 2.9514
20.84  0.00  0.1375 2.9514
20.84  0.00  0.1432 2.949
21.00  0.00  0.146 2.9474
20.84  0.00  0.146 2.9474
20.72  0.00  0.1499 2.9468
20.81  0.00  0.1499 2.9468
20.87  0.00  0.1523 2.9459
20.81  0.00  0.1523 2.9459
20.69  0.00  0.1515 2.9498
20.97  0.00  0.1417 2.9473
20.90  0.00  0.1417 2.9473
20.78  0.00  0.1404 2.9503
20.90  0.00  0.1404 2.9503
20.94  0.00  0.145 2.9484
20.81  0.00  0.145 2.9484
20.78  0.00  0.1508 2.947
20.94  0.00  0.1526 2.9457
20.81  0.00  0.1526 2.9457
20.75  0.00  0.1541 2.9467
20.87  0.00  0.1541 2.9467
20.81  0.00  0.1482 2.9478
20.81  0.00  0.1482 2.9478
20.84  0.00  0.1439 2.9496
20.75  0.00  0.1433 2.9462
20.78  0.00  0.1433 2.9462
20.87  0.00  0.1409 2.9476
20.87  0.00  0.1409 2.9476
20.84  0.00  0.139 2.9454
20.72  0.00  0.139 2.9454
20.87  0.00  0.1544 2.9497
20.78  0.00  0.1519 2.9479
21.00  0.00  0.1519 2.9479
20.78  0.00  0.1526 2.9493
20.75  0.00  0.1526 2.9493
20.84  0.00  0.1466 2.9503
20.81  0.00  0.1466 2.9503
20.78  0.00  0.1428 2.9471
20.84  0.00  0.1436 2.9479
20.97  0.00  0.1436 2.9479
20.81  0.00  0.1373 2.95
20.84  0.00  0.1373 2.95
20.90  0.00  0.1492 2.9456
20.94  0.00  0.1492 2.9456
20.94  0.00  0.1493 2.9504
20.90  0.00  0.1514 2.9453
20.87  0.00  0.1514 2.9453
20.78  0.00  0.1516 2.9485
20.90  0.00  0.1516 2.9485
20.94  0.00  0.1471 2.9492
20.90  0.00  0.1471 2.9492
20.90  0.00  0.1405 2.9493
20.81  0.00  0.1415 2.9462
21.00  0.00  0.1415 2.9462
20.78  0.00  0.1434 2.9493
20.81  0.00  0.1434 2.9493
20.69  0.00  0.1516 2.9479
20.72  0.00  0.1525 2.9482
20.84  0.00  0.1525 2.9482
20.75  0.00  0.1509 2.9465
20.94  0.00  0.1509 2.9465
20.78  0.00  0.1432 2.9497
20.87  0.00  0.1432 2.9497
20.75  0.00  0.1412 2.9471
20.78  0.00  0.149 2.9485
20.87  0.00  0.149 2.9485
20.72  0.00  0.1461 2.9441
20.78  0.00  0.1461 2.9441
20.84  0.00  0.1477 2.9525
20.84  0.00  0.1477 2.9525
20.72  0.00  0.1477 2.9452
20.84  0.00  0.1466 2.9497
20.69  0.00  0.1466 2.9497
20.63  0.00  0.1501 2.9446
20.81  0.00  0.1501 2.9446
20.72  0.00  0.1443 2.9471
20.78  0.00  0.1439 2.9457
20.75  0.00  0.1439 2.9457
20.81  0.00  0.1432 2.95
20.72  0.00  0.1432 2.95
20.78  0.00  0.1429 2.9459
20.81  0.00  0.1429 2.9459
20.84  0.00  0.1471 2.9501
20.66  0.00  0.1488 2.9471
20.87  0.00  0.1488 2.9471
20.60  0.00  0.1506 2.9485
21.00  0.00  0.1506 2.9485
20.69  0.00  0.1492 2.9478
20.87  0.00  0.1492 2.9478
20.87  0.00  0.1439 2.9491
20.78  0.00  0.1401 2.9474
20.81  0.00  0.1401 2.9474
20.72  0.00  0.137 2.9506
20.87  0.00  0.137 2.9506
20.75  0.00  0.1418 2.9454
20.75  0.00  0.1418 2.9454
20.90  0.00  0.1469 2.9487
21.00  0.00  0.1473 2.952
20.94  0.00  0.1473 2.952
20.97  0.00  0.1522 2.9485
20.84  0.00  0.1522 2.9485
20.97  0.00  0.1498 2.9454
21.09  0.00  0.1498 2.9454
20.90  0.00  0.1472 2.9502
20.84  0.00  0.1442 2.9469
20.87  0.00  0.1442 2.9469
21.06  0.00  0.1398 2.9495
21.06  0.00  0.1398 2.9495
21.09  0.00  0.1429 2.9479
20.81  0.00  0.1383 2.9475
20.97  0.00  0.1383 2.9475
21.06  0.00  0.1461 2.9463
21.03  0.00  0.1461 2.9463
20.97  0.00  0.1482 2.9497
20.87  0.00  0.1482 2.9497
20.94  0.00  0.151 2.9445
20.97  0.00  0.1492 2.9539
21.00  0.00  0.1492 2.9539
21.03  0.00  0.1466 2.9481
21.06  0.00  0.1466 2.9481
20.94  0.00  0.1412 2.948
21.06  0.00  0.1412 2.948
20.97  0.00  0.1394 2.944
20.97  0.00  0.1392 2.9495
20.90  0.00  0.1392 2.9495
21.00  0.00  0.1469 2.9463
20.81  0.00  0.1469 2.9463
20.97  0.00  0.1477 2.951
21.00  0.00  0.1525 2.9462
20.97  0.00  0.1525 2.9462
21.03  0.00  0.1445 2.9495
21.09  0.00  0.1445 2.9495
20.94  0.00  0.1443 2.9457
21.03  0.00  0.1443 2.9457
21.00  0.00  0.1437 2.9476
20.97  0.00  0.1403 2.9457
21.03  0.00  0.1403 2.9457
20.94  0.00  0.1404 2.9502
20.87  0.00  0.1404 2.9502
20.94  0.00  0.1475 2.9456
21.03  0.00  0.1475 2.9456
20.94  0.00  0.1427 2.9502
20.94  0.00  0.1492 2.9475
21.06  0.00  0.1492 2.9475
20.94  0.00  0.146 2.9513
20.78  0.00  0.146 2.9513
20.87  0.00  0.1465 2.9458
21.06  0.00  0.1465 2.9458
21.03  0.00  0.1416 2.9504
21.00  0.00  0.1379 2.9447
20.90  0.00  0.1379 2.9447
20.87  0.00  0.1404 2.9486
21.03  0.00  0.1404 2.9486
20.94  0.00  0.1423 2.9491
20.97  0.00  0.1499 2.9487
20.90  0.00  0.1499 2.9487
20.84  0.00  0.1519 2.9465
21.00  0.00  0.1519 2.9465
21.09  0.00  0.1478 2.9487
20.94  0.00  0.1478 2.9487
20.90  0.00  0.1451 2.9452
21.06  0.00  0.1394 2.9503
21.09  0.00  0.1394 2.9503
21.15  0.00  0.1393 2.9484
21.00  0.00  0.1393 2.9484
20.90  0.00  0.1427 2.9485
21.03  0.00  0.1431 2.9467
21.03  0.00  0.1431 2.9467
21.09  0.00  0.15 2.9467
21.03  0.00  0.15 2.9467
21.06  0.00  0.1483 2.9454
20.90  0.00  0.1483 2.9454
21.06  0.00  0.1481 2.9552
21.00  0.00  0.1484 2.9447
20.87  0.00  0.1484 2.9447
21.12  0.00  0.142 2.9503
21.00  0.00  0.142 2.9503
20.90  0.00  0.1438 2.9448
21.00  0.00  0.142 2.9476
20.97  0.00  0.142 2.9476
20.84  0.00  0.1427 2.9463
21.06  0.00  0.1427 2.9463
20.94  0.00  0.1427 2.9523
20.90  0.00  0.1427 2.9523
21.03  0.00  0.1483 2.9449
21.00  0.00  0.1499 2.9496
21.00  0.00  0.1499 2.9496
21.00  0.00  0.149 2.9469
20.90  0.00  0.149 2.9469
20.84  0.00  0.1431 2.9474
20.97  0.00  0.1431 2.9474
20.97  0.00  0.1364 2.9508
20.94  0.00  0.1381 2.9462
20.90  0.00  0.1381 2.9462
20.97  0.00  0.1423 2.9445
20.94  0.00  0.1423 2.9445
21.03  0.00  0.1455 2.9476
20.90  0.00  0.1504 2.9463
21.00  0.00  0.1504 2.9463
20.97  0.00  0.1454 2.9501
20.94  0.00  0.1454 2.9501
21.00  0.00  0.146 2.95
20.94  0.00  0.146 2.95
20.84  0.00  0.1451 2.9485
20.94  0.00  0.14 2.9468
20.97  0.00  0.14 2.9468
21.06  0.00  0.141 2.948
20.97  0.00  0.141 2.948
21.03  0.00  0.1451 2.9458
20.94  0.00  0.1451 2.9458
21.18  0.00  0.1411 2.9503
20.78  0.00  0.1461 2.9471
21.15  0.00  0.1461 2.9471
20.94  0.00  0.1486 2.9506
20.90  0.00  0.1486 2.9506
20.94  0.00  0.1508 2.9449
21.09  0.00  0.1453 2.9485
21.09  0.00  0.1453 2.9485
21.06  0.00  0.141 2.9446
21.00  0.00  0.141 2.9446
20.94  0.00  0.1385 2.9503
21.09  0.00  0.1385 2.9503
20.94  0.00  0.1324 2.9471
21.03  0.00  0.1443 2.9467
21.03  0.00  0.1443 2.9467
21.03  0.00  0.1536 2.9456
21.03  0.00  0.1536 2.9456
21.00  0.00  0.1516 2.949
21.00  0.00  0.1516 2.949
20.94  0.00  0.1495 2.9457
20.97  0.00  0.1399 2.9519
21.09  0.00  0.1399 2.9519
20.94  0.00  0.1437 2.9454
21.00  0.00  0.1437 2.9454
21.06  0.00  0.1415 2.9487
20.94  0.00  0.1395 2.946
20.94  0.00  0.1395 2.946
20.97  0.00  0.1429 2.947
21.06  0.00  0.1429 2.947
21.06  0.00  0.14 2.9486
20.81  0.00  0.14 2.9486
21.00  0.00  0.1449 2.9501
21.06  0.00  0.1489 2.9443
20.94  0.00  0.1489 2.9443
20.94  0.00  0.1478 2.9473
21.03  0.00  0.1478 2.9473
21.12  0.00  0.1451 2.9536
20.97  0.00  0.1451 2.9536
21.09  0.00  0.1414 2.9471
21.06  0.00  0.1379 2.946
21.06  0.00  0.1379 2.946
21.09  0.00  0.1311 2.9484
20.97  0.00  0.1311 2.9484
21.09  0.00  0.1427 2.9475
20.94  0.00  0.1481 2.9489
21.12  0.00  0.1481 2.9489
21.09  0.00  0.15 2.9474
20.87  0.00  0.15 2.9474
21.06  0.00  0.1476 2.9486
20.97  0.00  0.1476 2.9486
20.94  0.00  0.1436 2.9468
21.00  0.00  0.1415 2.9464
21.21  0.00  0.1415 2.9464
21.18  0.00  0.1392 2.9471
20.94  0.00  0.1392 2.9471
21.03  0.00  0.1377 2.9503
21.06  0.00  0.1377 2.9503
20.94  0.00  0.1445 2.9473
20.90  0.00  0.1433 2.9469
21.12  0.00  0.1433 2.9469
20.97  0.00  0.1486 2.946
21.06  0.00  0.1486 2.946
21.00  0.00  0.1471 2.9492
21.00  0.00  0.1423 2.9459
21.06  0.00  0.1423 2.9459
20.90  0.00  0.1368 2.9524
21.06  0.00  0.1368 2.9524
21.15  0.00  0.1405 2.9487
21.09  0.00  0.1405 2.9487
21.12  0.00  0.1395 2.9474
21.15  0.00  0.1484 2.9447
21.00  0.00  0.1484 2.9447
21.15  0.00  0.146 2.9503
21.12  0.00  0.146 2.9503
21.09  0.00  0.1464 2.9475
21.21  0.00  0.1464 2.9475
21.15  0.00  0.1414 2.9503
21.21  0.00  0.1401 2.9446
21.24  0.00  0.1401 2.9446
21.15  0.00  0.1372 2.9489
21.21  0.00  0.1372 2.9489
21.18  0.00  0.1409 2.947
21.21  0.00  0.1456 2.9474
21.09  0.00  0.1456 2.9474
21.15  0.00  0.1498 2.9487
21.18  0.00  0.1498 2.9487
21.09  0.00  0.1461 2.9487
21.27  0.00  0.1461 2.9487
21.03  0.00  0.1414 2.9446
21.09  0.00  0.1367 2.9492
21.15  0.00  0.1367 2.9492
21.09  0.00  0.1366 2.9448
21.24  0.00  0.1366 2.9448
21.18  0.00  0.1392 2.9501
21.15  0.00  0.1392 2.9501
21.21  0.00  0.1426 2.9485
21.15  0.00  0.1483 2.9469
21.06  0.00  0.1483 2.9469
21.12  0.00  0.145 2.9482
21.15  0.00  0.145 2.9482
21.12  0.00  0.1427 2.9508
21.12  0.00  0.1437 2.9446
21.15  0.00  0.1437 2.9446
21.09  0.00  0.1365 2.9512
21.09  0.00  0.1365 2.9512
21.12  0.00  0.1372 2.9475
21.21  0.00  0.1372 2.9475
21.09  0.00  0.1438 2.947
21.18  0.00  0.1412 2.9471
21.18  0.00  0.1412 2.9471
21.15  0.00  0.1473 2.9478
21.18  0.00  0.1473 2.9478
21.18  0.00  0.1472 2.9456
20.97  0.00  0.1472 2.9456
21.06  0.00  0.1418 2.9512
21.15  0.00  0.1427 2.9442
21.24  0.00  0.1427 2.9442
21.18  0.00  0.1387 2.9495
21.09  0.00  0.1387 2.9495
21.09  0.00  0.1387 2.9457
21.15  0.00  0.1409 2.949
21.09  0.00  0.1409 2.949
21.09  0.00  0.1454 2.9476
21.06  0.00  0.1454 2.9476
21.12  0.00  0.1478 2.9502
21.03  0.00  0.1478 2.9502
21.15  0.00  0.1486 2.9443
21.24  0.00  0.1414 2.949
21.18  0.00  0.1414 2.949
21.18  0.00  0.136 2.9465
21.21  0.00  0.136 2.9465
21.06  0.00  0.1361 2.9474
21.21  0.00  0.1394 2.9503
21.03  0.00  0.1394 2.9503
21.12  0.00  0.1426 2.9497
21.06  0.00  0.1426 2.9497
21.18  0.00  0.1469 2.9473
20.97  0.00  0.1469 2.9473
21.09  0.00  0.1432 2.9502
21.06  0.00  0.1422 2.9471
21.09  0.00  0.1422 2.9471
20.97  0.00  0.1392 2.9502
21.12  0.00  0.1392 2.9502
20.97  0.00  0.1376 2.9462
21.09  0.00  0.1376 2.9462
21.00  0.00  0.1371 2.95
21.03  0.00  0.144 2.9448
21.00  0.00  0.144 2.9448
21.09  0.00  0.1411 2.9515
21.18  0.00  0.1411 2.9515
21.09  0.00  0.1464 2.9485
21.06  0.00  0.1445 2.9489
20.90  0.00  0.1445 2.9489
21.09  0.00  0.1445 2.9465
20.94  0.00  0.1445 2.9465
20.97  0.00  0.1415 2.9479
21.06  0.00  0.1415 2.9479
20.90  0.00  0.1398 2.9456
20.94  0.00  0.1355 2.9528
21.00  0.00  0.1355 2.9528
20.94  0.00  0.1398 2.946
21.03  0.00  0.1398 2.946
21.03  0.00  0.1414 2.9493
20.90  0.00  0.1414 2.9493
21.00  0.00  0.1489 2.9453
20.97  0.00  0.1451 2.9504
21.03  0.00  0.1451 2.9504
20.75  0.00  0.1422 2.9457
21.00  0.00  0.1422 2.9457
20.84  0.00  0.1343 2.9503
21.15  0.00  0.1346 2.9471
21.00  0.00  0.1346 2.9471
21.12  0.00  0.1381 2.9481
21.15  0.00  0.1381 2.9481
20.84  0.00  0.1407 2.9474
20.94  0.00  0.1407 2.9474
21.00  0.00  0.1456 2.9503
20.94  0.00  0.1431 2.9467
21.09  0.00  0.1431 2.9467
21.00  0.00  0.1428 2.9512
20.94  0.00  0.1428 2.9512
20.97  0.00  0.142 2.9476
21.00  0.00  0.142 2.9476
20.90  0.00  0.1367 2.9504
21.00  0.00  0.1401 2.944
20.81  0.00  0.1401 2.944
21.06  0.00  0.1395 2.951
20.87  0.00  0.1395 2.951
21.24  0.00  0.1365 2.9507
21.06  0.00  0.1365 2.9507
20.97  0.00  0.1434 2.9503
20.94  0.00  0.1442 2.9465
21.03  0.00  0.1442 2.9465
21.09  0.00  0.147 2.9501
21.00  0.00  0.147 2.9501
21.09  0.00  0.1454 2.9463
20.87  0.00  0.1371 2.9503
20.97  0.00  0.1371 2.9503
21.06  0.00  0.1344 2.9451
21.00  0.00  0.1344 2.9451
21.00  0.00  0.1337 2.9506
21.06  0.00  0.1337 2.9506
20.94  0.00  0.1405 2.9451
21.03  0.00  0.1428 2.949
20.94  0.00  0.1428 2.949
21.06  0.00  0.1461 2.9462
21.03  0.00  0.1461 2.9462
21.03  0.00  0.1425 2.9523
21.03  0.00  0.1417 2.9481
21.09  0.00  0.1417 2.9481
21.15  0.00  0.141 2.9475
21.15  0.00  0.141 2.9475
20.97  0.00  0.1375 2.9457
21.09  0.00  0.1375 2.9457
21.03  0.00  0.1362 2.9503
21.06  0.00  0.1417 2.9449
20.94  0.00  0.1417 2.9449
21.09  0.00  0.1364 2.953
21.06  0.00  0.1364 2.953
21.00  0.00  0.1445 2.9457
21.09  0.00  0.1439 2.9504
20.97  0.00  0.1439 2.9504
21.06  0.00  0.1464 2.946
21.03  0.00  0.1464 2.946
21.00  0.00  0.1436 2.9492
21.12  0.00  0.1436 2.9492
21.03  0.00  0.1385 2.9491
20.97  0.00  0.1331 2.9487
21.03  0.00  0.1331 2.9487
21.00  0.00  0.1345 2.9453
21.24  0.00  0.1345 2.9453
21.15  0.00  0.1378 2.9514
21.06  0.00  0.1421 2.9454
21.06  0.00  0.1421 2.9454
21.09  0.00  0.1453 2.949
21.06  0.00  0.1453 2.949
21.15  0.00  0.1434 2.951
21.03  0.00  0.1434 2.951
21.00  0.00  0.1407 2.95
21.00  0.00  0.1422 2.9456
21.00  0.00  0.1422 2.9456
20.97  0.00  0.1381 2.9501
21.00  0.00  0.1381 2.9501
21.18  0.00  0.1334 2.953
21.09  0.00  0.1334 2.953
21.06  0.00  0.1379 2.9484
21.18  0.00  0.1379 2.9484
21.03  0.00  0.1348 2.9479
21.12  0.00  0.1421 2.9489
21.00  0.00  0.1421 2.9489
20.97  0.00  0.1439 2.948
21.03  0.00  0.1439 2.948
20.97  0.00  0.1432 2.9513
21.06  0.00  0.1432 2.9513
21.03  0.00  0.142 2.9484
20.90  0.00  0.1384 2.9478
21.03  0.00  0.1384 2.9478
20.94  0.00  0.1355 2.9451
21.06  0.00  0.1355 2.9451
21.06  0.00  0.1351 2.9487
21.06  0.00  0.1351 2.9487
21.09  0.00  0.1383 2.9473
21.21  0.00  0.1429 2.9545
21.06  0.00  0.1429 2.9545
20.90  0.00  0.1453 2.948
21.00  0.00  0.1453 2.948
21.09  0.00  0.1434 2.9513
20.94  0.00  0.1434 2.9513
20.97  0.00  0.137 2.9478
21.06  0.00  0.1339 2.9486
21.03  0.00  0.1339 2.9486
21.15  0.00  0.1361 2.9467
21.12  0.00  0.1361 2.9467
21.03  0.00  0.1343 2.953
21.00  0.00  0.1343 2.953
21.12  0.00  0.141 2.9482
21.03  0.00  0.1403 2.948
21.03  0.00  0.1403 2.948
21.03  0.00  0.1445 2.9474
21.00  0.00  0.1445 2.9474
21.06  0.00  0.1434 2.9493
21.06  0.00  0.1434 2.9493
20.97  0.00  0.1371 2.9526
21.06  0.00  0.1371 2.9526
20.97  0.00  0.1356 2.9503
21.00  0.00  0.1372 2.9476
20.97  0.00  0.1372 2.9476
21.06  0.00  0.1343 2.949
21.15  0.00  0.1343 2.949
21.03  0.00  0.1393 2.948
21.00  0.00  0.1393 2.948
21.06  0.00  0.1422 2.9506
21.09  0.00  0.1431 2.9508
20.97  0.00  0.1431 2.9508
21.03  0.00  0.1428 2.9481
21.00  0.00  0.1428 2.9481
21.00  0.00  0.139 2.9473
21.00  0.00  0.139 2.9473
21.12  0.00  0.1338 2.9509
20.97  0.00  0.1327 2.9456
20.94  0.00  0.1327 2.9456
21.00  0.00  0.1367 2.9517
21.09  0.00  0.1367 2.9517
20.94  0.00  0.1422 2.9506
21.03  0.00  0.1422 2.9506
21.03  0.00  0.1427 2.9492
20.94  0.00  0.1479 2.9451
21.06  0.00  0.1479 2.9451
21.15  0.00  0.1393 2.9493
20.94  0.00  0.1393 2.9493
21.03  0.00  0.1367 2.9478
21.03  0.00  0.1367 2.9478
21.18  0.00  0.1335 2.9539
21.00  0.00  0.1351 2.9471
21.03  0.00  0.1351 2.9471
21.00  0.00  0.1381 2.9513
21.00  0.00  0.1381 2.9513
20.90  0.00  0.1384 2.9458
20.90  0.00  0.1384 2.9458
20.90  0.00  0.1437 2.951
20.97  0.00  0.1443 2.9468
21.00  0.00  0.1443 2.9468
21.09  0.00  0.1372 2.9525
21.00  0.00  0.1372 2.9525
21.09  0.00  0.1379 2.9467
20.81  0.00  0.1379 2.9467
21.00  0.00  0.137 2.9514
20.90  0.00  0.137 2.9514
20.84  0.00  0.1344 2.9454
20.97  0.00  0.1367 2.951
21.09  0.00  0.1367 2.951
20.84  0.00  0.1398 2.9517
20.90  0.00  0.1398 2.9517
20.94  0.00  0.1437 2.9489
20.97  0.00  0.144 2.9486
20.97  0.00  0.144 2.9486
21.06  0.00  0.1401 2.949
21.12  0.00  0.1401 2.949
21.00  0.00  0.1351 2.9482
20.90  0.00  0.1351 2.9482
20.94  0.00  0.131 2.948
21.15  0.00  0.131 2.948
21.06  0.00  0.1337 2.9503
20.75  0.00  0.1376 2.95
20.90  0.00  0.1376 2.95
20.81  0.00  0.1417 2.947
20.97  0.00  0.1417 2.947
20.97  0.00  0.1407 2.9491
21.00  0.00  0.1396 2.9493
20.94  0.00  0.1396 2.9493
20.87  0.00  0.14 2.9485
21.00  0.00  0.14 2.9485
20.90  0.00  0.1361 2.9492
20.84  0.00  0.1361 2.9492
20.87  0.00  0.1322 2.951
20.97  0.00  0.1322 2.951
20.84  0.00  0.1378 2.946
20.94  0.00  0.1323 2.9546
20.90  0.00  0.1323 2.9546
21.00  0.00  0.14 2.9497
21.00  0.00  0.14 2.9497
20.94  0.00  0.1415 2.9519
20.90  0.00  0.1415 2.9519
20.90  0.00  0.1432 2.9484
20.94  0.00  0.142 2.9484
20.87  0.00  0.142 2.9484
20.75  0.00  0.1394 2.9456
20.87  0.00  0.1394 2.9456
20.84  0.00  0.1318 2.9525
21.00  0.00  0.1318 2.9468
20.81  0.00  0.1318 2.9468
21.03  0.00  0.1348 2.9482
20.97  0.00  0.1348 2.9482
20.97  0.00  0.1395 2.9485
20.69  0.00  0.1395 2.9485
21.09  0.00  0.1401 2.9524
20.87  0.00  0.1401 2.9524
20.97  0.00  0.1453 2.9487
20.75  0.00  0.1379 2.9525
20.90  0.00  0.1379 2.9525
20.84  0.00  0.1404 2.9468
21.00  0.00  0.1404 2.9468
20.72  0.00  0.1367 2.9503
20.81  0.00  0.1367 2.9503
20.94  0.00  0.1329 2.9473
20.84  0.00  0.135 2.9508
21.06  0.00  0.135 2.9508
20.75  0.00  0.1302 2.9504
20.97  0.00  0.1302 2.9504
20.84  0.00  0.1384 2.9497
20.97  0.00  0.1384 2.9497
20.87  0.00  0.1417 2.9481
20.94  0.00  0.1417 2.9481
20.78  0.00  0.1403 2.9498
20.97  0.00  0.1423 2.948
20.94  0.00  0.1423 2.948
20.94  0.00  0.1381 2.9498
21.00  0.00  0.1381 2.9498
20.84  0.00  0.1306 2.9517
20.84  0.00  0.1306 2.9517
20.94  0.00  0.1294 2.9501
20.90  0.00  0.1326 2.9478
20.75  0.00  0.1326 2.9478
20.75  0.00  0.139 2.9492
20.97  0.00  0.139 2.9492
20.87  0.00  0.1416 2.9484
20.97  0.00  0.1416 2.9484
20.81  0.00  0.1422 2.9535
20.84  0.00  0.1384 2.9493
20.75  0.00  0.1384 2.9493
20.84  0.00  0.1383 2.9503
20.84  0.00  0.1383 2.9503
20.87  0.00  0.1368 2.948
20.94  0.00  0.1368 2.948
20.75  0.00  0.132 2.9508
20.75  0.00  0.1349 2.948
20.75  0.00  0.1349 2.948
20.84  0.00  0.1371 2.951
20.81  0.00  0.1371 2.951
20.87  0.00  0.1385 2.9468
20.81  0.00  0.1385 2.9468
20.81  0.00  0.14 2.951
20.87  0.00  0.14 2.951
20.75  0.00  0.1405 2.9485
20.81  0.00  0.141 2.9508
20.84  0.00  0.141 2.9508
20.81  0.00  0.1396 2.9486
21.03  0.00  0.1396 2.9486
20.75  0.00  0.1298 2.9546
20.94  0.00  0.1298 2.9546
20.94  0.00  0.1305 2.9484
20.94  0.00  0.1316 2.9496
20.75  0.00  0.1316 2.9496
20.81  0.00  0.1377 2.9463
20.87  0.00  0.1377 2.9463
20.87  0.00  0.1395 2.9497
20.78  0.00  0.1395 2.9497
20.87  0.00  0.1432 2.949
20.75  0.00  0.1389 2.95
20.87  0.00  0.1389 2.95
20.72  0.00  0.14 2.9473
21.00  0.00  0.14 2.9473
21.00  0.00  0.1376 2.9509
20.72  0.00  0.1376 2.9509
20.94  0.00  0.1333 2.9482
20.84  0.00  0.1338 2.95
